,atc_code,atc_name,rank
2222,D08AC,Biguanides and amidines,3.0
2223,D08AC01,dibrompropamidine,4.0
2224,D08AC02,chlorhexidine,4.0
2225,D08AC03,propamidine,4.0
2226,D08AC04,hexamidine,4.0
2227,D08AC05,polihexanide,4.0
2228,D08AC52,"chlorhexidine, combinations",4.0
2229,D08AD,Boric acid products,3.0
2230,D08AE,Phenol and derivatives,3.0
2231,D08AE01,hexachlorophene,4.0
2232,D08AE02,policresulen,4.0
2233,D08AE03,phenol,4.0
2234,D08AE04,triclosan,4.0
2235,D08AE05,chloroxylenol,4.0
2236,D08AE06,biphenylol,4.0
2237,D08AF,Nitrofuran derivatives,3.0
2238,D08AF01,nitrofural,4.0
2239,D08AG,Iodine products,3.0
2240,D08AG01,iodine/octylphenoxypolyglycolether,4.0
2241,D08AG02,povidone-iodine,4.0
2242,D08AG03,iodine,4.0
2243,D08AG04,diiodohydroxypropane,4.0
2244,D08AH,Quinoline derivatives,3.0
2245,D08AH01,dequalinium,4.0
2246,D08AH02,chlorquinaldol,4.0
2247,D08AH03,oxyquinoline,4.0
2248,D08AH30,clioquinol,4.0
2249,D08AJ,Quaternary ammonium compounds,3.0
2250,D08AJ01,benzalkonium,4.0
2251,D08AJ02,cetrimonium,4.0
2252,D08AJ03,cetylpyridinium,4.0
2253,D08AJ04,cetrimide,4.0
2254,D08AJ05,benzoxonium chloride,4.0
2255,D08AJ06,didecyldimethylammonium chloride,4.0
2256,D08AJ08,benzethonium chloride,4.0
2257,D08AJ10,decamethoxine,4.0
2258,D08AJ57,"octenidine, combinations",4.0
2259,D08AJ58,"benzethonium chloride, combinations",4.0
2260,D08AJ59,"dodeclonium bromide, combinations",4.0
2261,D08AK,Mercurial products,3.0
2262,D08AK01,mercuric amidochloride,4.0
2263,D08AK02,phenylmercuric borate,4.0
2264,D08AK03,mercuric chloride,4.0
2265,D08AK04,merbromin,4.0
2266,D08AK05,"mercury, metallic",4.0
2267,D08AK06,thiomersal,4.0
2268,D08AK30,mercuric iodide,4.0
2269,D08AL,Silver compounds,3.0
2270,D08AL01,silver nitrate,4.0
2271,D08AL30,silver,4.0
2272,D08AX,Other antiseptics and disinfectants,3.0
2273,D08AX01,hydrogen peroxide,4.0
2274,D08AX02,eosin,4.0
2275,D08AX03,propanol,4.0
2276,D08AX04,tosylchloramide sodium,4.0
2277,D08AX05,isopropanol,4.0
2278,D08AX06,potassium permanganate,4.0
2279,D08AX07,sodium hypochlorite,4.0
2280,D08AX08,ethanol,4.0
2281,D08AX53,"propanol, combinations",4.0
2282,D09,MEDICATED DRESSINGS,1.0
2283,D09A,MEDICATED DRESSINGS,2.0
2284,D09AA,Medicated dressings with antiinfectives,3.0
2285,D09AA01,framycetin,4.0
2286,D09AA02,fusidic acid,4.0
2287,D09AA03,nitrofural,4.0
2288,D09AA04,phenylmercuric nitrate,4.0
2289,D09AA05,benzododecinium,4.0
2290,D09AA06,triclosan,4.0
2291,D09AA07,cetylpyridinium,4.0
2292,D09AA08,aluminium chlorohydrate,4.0
2293,D09AA09,povidone-iodine,4.0
2294,D09AA10,clioquinol,4.0
2295,D09AA11,benzalkonium,4.0
2296,D09AA12,chlorhexidine,4.0
2297,D09AA13,iodoform,4.0
2298,D09AB,Zinc bandages,3.0
2299,D09AB01,zinc bandage without supplements,4.0
2300,D09AB02,zinc bandage with supplements,4.0
2301,D09AX,Soft paraffin dressings,3.0
2302,D10,ANTI-ACNE PREPARATIONS,1.0
2303,D10A,ANTI-ACNE PREPARATIONS FOR TOPICAL USE,2.0
2304,D10AA,"Corticosteroids, combinations for treatment of acne",3.0
2305,D10AA01,fluorometholone,4.0
2306,D10AA02,methylprednisolone,4.0
2307,D10AA03,dexamethasone,4.0
2308,D10AB,Preparations containing sulfur,3.0
2309,D10AB01,bithionol,4.0
2310,D10AB02,sulfur,4.0
2311,D10AB03,tioxolone,4.0
2312,D10AB05,mesulfen,4.0
2313,D10AD,Retinoids for topical use in acne,3.0
2314,D10AD01,tretinoin,4.0
2315,D10AD02,retinol,4.0
2316,D10AD03,adapalene,4.0
2317,D10AD04,isotretinoin,4.0
2318,D10AD05,motretinide,4.0
2319,D10AD06,trifarotene,4.0
2320,D10AD51,"tretinoin, combinations",4.0
2321,D10AD53,"adapalene, combinations",4.0
2322,D10AD54,"isotretinoin, combinations",4.0
2323,D10AE,Peroxides,3.0
2324,D10AE01,benzoyl peroxide,4.0
2325,D10AE51,"benzoyl peroxide, combinations",4.0
2326,D10AF,Antiinfectives for treatment of acne,3.0
2327,D10AF01,clindamycin,4.0
2328,D10AF02,erythromycin,4.0
2329,D10AF03,chloramphenicol,4.0
2330,D10AF04,meclocycline,4.0
2331,D10AF05,nadifloxacin,4.0
2332,D10AF06,sulfacetamide,4.0
2333,D10AF07,minocycline,4.0
2334,D10AF51,"clindamycin, combinations",4.0
2335,D10AF52,"erythromycin, combinations",4.0
2336,D10AX,Other anti-acne preparations for topical use,3.0
2337,D10AX01,aluminium chloride,4.0
2338,D10AX02,resorcinol,4.0
2339,D10AX03,azelaic acid,4.0
2340,D10AX04,aluminium oxide,4.0
2341,D10AX05,dapsone,4.0
2342,D10AX30,various combinations,4.0
2343,D10B,ANTI-ACNE PREPARATIONS FOR SYSTEMIC USE,2.0
2344,D10BA,Retinoids for treatment of acne,3.0
2345,D10BA01,isotretinoin,4.0
2346,D10BX,Other anti-acne preparations for systemic use,3.0
2347,D10BX01,ichtasol,4.0
2348,D11,OTHER DERMATOLOGICAL PREPARATIONS,1.0
2349,D11A,OTHER DERMATOLOGICAL PREPARATIONS,2.0
2350,D11AA,Antihidrotics,3.0
2351,D11AA01,glycopyrronium,4.0
2352,D11AC,Medicated shampoos,3.0
2353,D11AC01,cetrimide,4.0
2354,D11AC02,cadmium compounds,4.0
2355,D11AC03,selenium compounds,4.0
2356,D11AC06,povidone-iodine,4.0
2357,D11AC08,sulfur compounds,4.0
2358,D11AC09,xenysalate,4.0
2359,D11AC30,others,4.0
2360,D11AE,Androgens for topical use,3.0
2361,D11AE01,metandienone,4.0
2362,D11AF,Wart and anti-corn preparations,3.0
2363,D11AH,"Agents for dermatitis, excluding corticosteroids",3.0
2364,D11AH01,tacrolimus,4.0
2365,D11AH02,pimecrolimus,4.0
2366,D11AH03,cromoglicic acid,4.0
2367,D11AH04,alitretinoin,4.0
2368,D11AH05,dupilumab,4.0
2369,D11AH06,crisaborole,4.0
2370,D11AH07,tralokinumab,4.0
2371,D11AX,Other dermatologicals,3.0
2372,D11AX01,minoxidil,4.0
2373,D11AX02,gamolenic acid,4.0
2374,D11AX03,calcium gluconate,4.0
2375,D11AX04,lithium succinate,4.0
2376,D11AX05,magnesium sulfate,4.0
2377,D11AX06,mequinol,4.0
2378,D11AX08,tiratricol,4.0
2379,D11AX09,oxaceprol,4.0
2380,D11AX10,finasteride,4.0
2381,D11AX11,hydroquinone,4.0
2382,D11AX12,pyrithione zinc,4.0
2383,D11AX13,monobenzone,4.0
2384,D11AX16,eflornithine,4.0
2385,D11AX18,diclofenac,4.0
2386,D11AX21,brimonidine,4.0
2387,D11AX22,ivermectin,4.0
2388,D11AX23,aminobenzoate potassium,4.0
2389,D11AX24,deoxycholic acid,4.0
2390,D11AX25,hydrogen peroxide,4.0
2391,D11AX26,caffeine,4.0
2392,D11AX52,"gamolenic acid, combinations",4.0
2393,D11AX57,"collagen, combinations",4.0
2394,G,GENITO URINARY SYSTEM AND SEX HORMONES,0.0
2395,G01,GYNECOLOGICAL ANTIINFECTIVES AND ANTISEPTICS,1.0
2396,G01A,"ANTIINFECTIVES AND ANTISEPTICS, EXCL. COMBINATIONS WITH CORTICOSTEROIDS",2.0
2397,G01AA,Antibiotics,3.0
2398,G01AA01,nystatin,4.0
2399,G01AA02,natamycin,4.0
2400,G01AA03,amphotericin B,4.0
2401,G01AA04,candicidin,4.0
2402,G01AA05,chloramphenicol,4.0
2403,G01AA06,hachimycin,4.0
2404,G01AA07,oxytetracycline,4.0
2405,G01AA08,carfecillin,4.0
2406,G01AA09,mepartricin,4.0
2407,G01AA10,clindamycin,4.0
2408,G01AA11,pentamycin,4.0
2409,G01AA51,"nystatin, combinations",4.0
2410,G01AB,Arsenic compounds,3.0
2411,G01AB01,acetarsol,4.0
2412,G01AC,Quinoline derivatives,3.0
2413,G01AC01,diiodohydroxyquinoline,4.0
2414,G01AC02,clioquinol,4.0
2415,G01AC03,chlorquinaldol,4.0
2416,G01AC05,dequalinium,4.0
2417,G01AC06,broxyquinoline,4.0
2418,G01AC30,oxyquinoline,4.0
2419,G01AD,Organic acids,3.0
2420,G01AD01,lactic acid,4.0
2421,G01AD02,acetic acid,4.0
2422,G01AD03,ascorbic acid,4.0
2423,G01AE,Sulfonamides,3.0
2424,G01AE01,sulfatolamide,4.0
2425,G01AE10,combinations of sulfonamides,4.0
2426,G01AF,Imidazole derivatives,3.0
2427,G01AF01,metronidazole,4.0
2428,G01AF02,clotrimazole,4.0
2429,G01AF04,miconazole,4.0
2430,G01AF05,econazole,4.0
2431,G01AF06,ornidazole,4.0
2432,G01AF07,isoconazole,4.0
2433,G01AF08,tioconazole,4.0
2434,G01AF11,ketoconazole,4.0
2435,G01AF12,fenticonazole,4.0
2436,G01AF13,azanidazole,4.0
2437,G01AF14,propenidazole,4.0
2438,G01AF15,butoconazole,4.0
2439,G01AF16,omoconazole,4.0
2440,G01AF17,oxiconazole,4.0
2441,G01AF18,flutrimazole,4.0
2442,G01AF19,sertaconazole,4.0
2443,G01AF20,combinations of imidazole derivatives,4.0
2444,G01AF55,"econazole, combinations",4.0
2445,G01AG,Triazole derivatives,3.0
2446,G01AG02,terconazole,4.0
2447,G01AX,Other antiinfectives and antiseptics,3.0
2448,G01AX01,clodantoin,4.0
2449,G01AX02,inosine,4.0
2450,G01AX03,policresulen,4.0
2451,G01AX05,nifuratel,4.0
2452,G01AX06,furazolidone,4.0
2453,G01AX09,methylrosaniline,4.0
2454,G01AX11,povidone-iodine,4.0
2455,G01AX12,ciclopirox,4.0
2456,G01AX13,protiofate,4.0
2457,G01AX14,lactobacillus,4.0
2458,G01AX15,copper usnate,4.0
2459,G01AX16,hexetidine,4.0
2460,G01AX17,dapivirine,4.0
2461,G01AX66,"octenidine, combinations",4.0
2462,G01B,ANTIINFECTIVES/ANTISEPTICS IN COMBINATION WITH CORTICOSTEROIDS,2.0
2463,G01BA,Antibiotics and corticosteroids,3.0
2464,G01BC,Quinoline derivatives and corticosteroids,3.0
2465,G01BD,Antiseptics and corticosteroids,3.0
2466,G01BE,Sulfonamides and corticosteroids,3.0
2467,G01BF,Imidazole derivatives and corticosteroids,3.0
2468,G02,OTHER GYNECOLOGICALS,1.0
2469,G02A,UTEROTONICS,2.0
2470,G02AB,Ergot alkaloids,3.0
2471,G02AB01,methylergometrine,4.0
2472,G02AB02,ergot alkaloids,4.0
2473,G02AB03,ergometrine,4.0
2474,G02AC,"Ergot alkaloids and oxytocin incl. analogues, in combination",3.0
2475,G02AC01,methylergometrine and oxytocin,4.0
2476,G02AD,Prostaglandins,3.0
2477,G02AD01,dinoprost,4.0
2478,G02AD02,dinoprostone,4.0
2479,G02AD03,gemeprost,4.0
2480,G02AD04,carboprost,4.0
2481,G02AD05,sulprostone,4.0
2482,G02AD06,misoprostol,4.0
2483,G02AX,Other uterotonics,3.0
2484,G02B,CONTRACEPTIVES FOR TOPICAL USE,2.0
2485,G02BA,Intrauterine contraceptives,3.0
2486,G02BA01,plastic IUD,4.0
2487,G02BA02,plastic IUD with copper,4.0
2488,G02BA03,plastic IUD with progestogen,4.0
2489,G02BB,Intravaginal contraceptives,3.0
2490,G02BB01,vaginal ring with progestogen and estrogen,4.0
2491,G02BB02,vaginal ring with progestogen,4.0
2492,G02C,OTHER GYNECOLOGICALS,2.0
2493,G02CA,"Sympathomimetics, labour repressants",3.0
2494,G02CA01,ritodrine,4.0
2495,G02CA02,buphenine,4.0
2496,G02CA03,fenoterol,4.0
2497,G02CB,Prolactine inhibitors,3.0
2498,G02CB01,bromocriptine,4.0
2499,G02CB02,lisuride,4.0
2500,G02CB03,cabergoline,4.0
2501,G02CB04,quinagolide,4.0
2502,G02CB05,metergoline,4.0
2503,G02CB06,terguride,4.0
2504,G02CC,Antiinflammatory products for vaginal administration,3.0
2505,G02CC01,ibuprofen,4.0
2506,G02CC02,naproxen,4.0
2507,G02CC03,benzydamine,4.0
2508,G02CC04,flunoxaprofen,4.0
2509,G02CX,Other gynecologicals,3.0
2510,G02CX01,atosiban,4.0
2511,G02CX02,flibanserin,4.0
2512,G02CX03,Agni casti fructus,4.0
2513,G02CX04,Cimicifugae rhizoma,4.0
2514,G02CX05,bremelanotide,4.0
2515,G03,SEX HORMONES AND MODULATORS OF THE GENITAL SYSTEM,1.0
2516,G03A,HORMONAL CONTRACEPTIVES FOR SYSTEMIC USE,2.0
2517,G03AA,"Progestogens and estrogens, fixed combinations",3.0
2518,G03AA01,etynodiol and ethinylestradiol,4.0
2519,G03AA02,quingestanol and ethinylestradiol,4.0
2520,G03AA03,lynestrenol and ethinylestradiol,4.0
2521,G03AA04,megestrol and ethinylestradiol,4.0
2522,G03AA05,norethisterone and ethinylestradiol,4.0
2523,G03AA06,norgestrel and ethinylestradiol,4.0
2524,G03AA07,levonorgestrel and ethinylestradiol,4.0
2525,G03AA08,medroxyprogesterone and ethinylestradiol,4.0
2526,G03AA09,desogestrel and ethinylestradiol,4.0
2527,G03AA10,gestodene and ethinylestradiol,4.0
2528,G03AA11,norgestimate and ethinylestradiol,4.0
2529,G03AA12,drospirenone and ethinylestradiol,4.0
2530,G03AA13,norelgestromin and ethinylestradiol,4.0
2531,G03AA14,nomegestrol and estradiol,4.0
2532,G03AA15,chlormadinone and ethinylestradiol,4.0
2533,G03AA16,dienogest and ethinylestradiol,4.0
2534,G03AA17,medroxyprogesterone and estradiol,4.0
2535,G03AA18,drospirenone and estetrol,4.0
2536,G03AB,"Progestogens and estrogens, sequential preparations",3.0
2537,G03AB01,megestrol and ethinylestradiol,4.0
2538,G03AB02,lynestrenol and ethinylestradiol,4.0
2539,G03AB03,levonorgestrel and ethinylestradiol,4.0
2540,G03AB04,norethisterone and ethinylestradiol,4.0
2541,G03AB05,desogestrel and ethinylestradiol,4.0
2542,G03AB06,gestodene and ethinylestradiol,4.0
2543,G03AB07,chlormadinone and ethinylestradiol,4.0
2544,G03AB08,dienogest and estradiol,4.0
2545,G03AB09,norgestimate and ethinylestradiol,4.0
2546,G03AC,Progestogens,3.0
2547,G03AC01,norethisterone,4.0
2548,G03AC02,lynestrenol,4.0
2549,G03AC03,levonorgestrel,4.0
2550,G03AC04,quingestanol,4.0
2551,G03AC05,megestrol,4.0
2552,G03AC06,medroxyprogesterone,4.0
2553,G03AC07,norgestrienone,4.0
2554,G03AC08,etonogestrel,4.0
2555,G03AC09,desogestrel,4.0
2556,G03AC10,drospirenone,4.0
2557,G03AD,Emergency contraceptives,3.0
2558,G03AD01,levonorgestrel,4.0
2559,G03AD02,ulipristal,4.0
2560,G03B,ANDROGENS,2.0
2561,G03BA,3-oxoandrosten (4) derivatives,3.0
2562,G03BA01,fluoxymesterone,4.0
2563,G03BA02,methyltestosterone,4.0
2564,G03BA03,testosterone,4.0
2565,G03BB,5-androstanon (3) derivatives,3.0
2566,G03BB01,mesterolone,4.0
2567,G03BB02,androstanolone,4.0
2568,G03C,ESTROGENS,2.0
2569,G03CA,"Natural and semisynthetic estrogens, plain",3.0
2570,G03CA01,ethinylestradiol,4.0
2571,G03CA03,estradiol,4.0
2572,G03CA04,estriol,4.0
2573,G03CA06,chlorotrianisene,4.0
2574,G03CA07,estrone,4.0
2575,G03CA09,promestriene,4.0
2576,G03CA53,"estradiol, combinations",4.0
2577,G03CA57,conjugated estrogens,4.0
2578,G03CB,"Synthetic estrogens, plain",3.0
2579,G03CB01,dienestrol,4.0
2580,G03CB02,diethylstilbestrol,4.0
2581,G03CB03,methallenestril,4.0
2582,G03CB04,moxestrol,4.0
2583,G03CC,"Estrogens, combinations with other drugs",3.0
2584,G03CC02,dienestrol,4.0
2585,G03CC03,methallenestril,4.0
2586,G03CC04,estrone,4.0
2587,G03CC05,diethylstilbestrol,4.0
2588,G03CC06,estriol,4.0
2589,G03CC07,conjugated estrogens and bazedoxifene,4.0
2590,G03CX,Other estrogens,3.0
2591,G03CX01,tibolone,4.0
2592,G03D,PROGESTOGENS,2.0
2593,G03DA,Pregnen (4) derivatives,3.0
2594,G03DA01,gestonorone,4.0
2595,G03DA02,medroxyprogesterone,4.0
2596,G03DA03,hydroxyprogesterone,4.0
2597,G03DA04,progesterone,4.0
2598,G03DB,Pregnadien derivatives,3.0
2599,G03DB01,dydrogesterone,4.0
2600,G03DB02,megestrol,4.0
2601,G03DB03,medrogestone,4.0
2602,G03DB04,nomegestrol,4.0
2603,G03DB05,demegestone,4.0
2604,G03DB06,chlormadinone,4.0
2605,G03DB07,promegestone,4.0
2606,G03DB08,dienogest,4.0
2607,G03DC,Estren derivatives,3.0
2608,G03DC01,allylestrenol,4.0
2609,G03DC02,norethisterone,4.0
2610,G03DC03,lynestrenol,4.0
2611,G03DC04,ethisterone,4.0
2612,G03DC06,etynodiol,4.0
2613,G03DC31,methylestrenolone,4.0
2614,G03E,ANDROGENS AND FEMALE SEX HORMONES IN COMBINATION,2.0
2615,G03EA,Androgens and estrogens,3.0
2616,G03EA01,methyltestosterone and estrogen,4.0
2617,G03EA02,testosterone and estrogen,4.0
2618,G03EA03,prasterone and estrogen,4.0
2619,G03EB,"Androgen, progestogen and estrogen in combination",3.0
2620,G03EK,Androgens and female sex hormones in combination with other drugs,3.0
2621,G03EK01,methyltestosterone,4.0
2622,G03F,PROGESTOGENS AND ESTROGENS IN COMBINATION,2.0
2623,G03FA,"Progestogens and estrogens, fixed combinations",3.0
2624,G03FA01,norethisterone and estrogen,4.0
2625,G03FA02,hydroxyprogesterone and estrogen,4.0
2626,G03FA03,ethisterone and estrogen,4.0
2627,G03FA04,progesterone and estrogen,4.0
2628,G03FA05,methylnortestosterone and estrogen,4.0
2629,G03FA06,etynodiol and estrogen,4.0
2630,G03FA07,lynestrenol and estrogen,4.0
2631,G03FA08,megestrol and estrogen,4.0
2632,G03FA09,noretynodrel and estrogen,4.0
2633,G03FA10,norgestrel and estrogen,4.0
2634,G03FA11,levonorgestrel and estrogen,4.0
2635,G03FA12,medroxyprogesterone and estrogen,4.0
2636,G03FA13,norgestimate and estrogen,4.0
2637,G03FA14,dydrogesterone and estrogen,4.0
2638,G03FA15,dienogest and estrogen,4.0
2639,G03FA16,trimegestone and estrogen,4.0
2640,G03FA17,drospirenone and estrogen,4.0
2641,G03FB,"Progestogens and estrogens, sequential preparations",3.0
2642,G03FB01,norgestrel and estrogen,4.0
2643,G03FB02,lynestrenol and estrogen,4.0
2644,G03FB03,chlormadinone and estrogen,4.0
2645,G03FB04,megestrol and estrogen,4.0
2646,G03FB05,norethisterone and estrogen,4.0
2647,G03FB06,medroxyprogesterone and estrogen,4.0
2648,G03FB07,medrogestone and estrogen,4.0
2649,G03FB08,dydrogesterone and estrogen,4.0
2650,G03FB09,levonorgestrel and estrogen,4.0
2651,G03FB10,desogestrel and estrogen,4.0
2652,G03FB11,trimegestone and estrogen,4.0
2653,G03FB12,nomegestrol and estrogen,4.0
2654,G03G,GONADOTROPINS AND OTHER OVULATION STIMULANTS,2.0
2655,G03GA,Gonadotropins,3.0
2656,G03GA01,chorionic gonadotrophin,4.0
2657,G03GA02,human menopausal gonadotrophin,4.0
2658,G03GA03,serum gonadotrophin,4.0
2659,G03GA04,urofollitropin,4.0
2660,G03GA05,follitropin alfa,4.0
2661,G03GA06,follitropin beta,4.0
2662,G03GA07,lutropin alfa,4.0
2663,G03GA08,choriogonadotropin alfa,4.0
2664,G03GA09,corifollitropin alfa,4.0
2665,G03GA10,follitropin delta,4.0
2666,G03GA30,combinations,4.0
2667,G03GB,"Ovulation stimulants, synthetic",3.0
2668,G03GB01,cyclofenil,4.0
2669,G03GB02,clomifene,4.0
2670,G03GB03,epimestrol,4.0
2671,G03H,ANTIANDROGENS,2.0
2672,G03HA,"Antiandrogens, plain",3.0
2673,G03HA01,cyproterone,4.0
2674,G03HB,Antiandrogens and estrogens,3.0
2675,G03HB01,cyproterone and estrogen,4.0
2676,G03X,OTHER SEX HORMONES AND MODULATORS OF THE GENITAL SYSTEM,2.0
2677,G03XA,Antigonadotropins and similar agents,3.0
2678,G03XA01,danazol,4.0
2679,G03XA02,gestrinone,4.0
2680,G03XB,Progesterone receptor modulators,3.0
2681,G03XB01,mifepristone,4.0
2682,G03XB02,ulipristal,4.0
2683,G03XB51,"mifepristone, combinations",4.0
2684,G03XC,Selective estrogen receptor modulators,3.0
2685,G03XC01,raloxifene,4.0
2686,G03XC02,bazedoxifene,4.0
2687,G03XC03,lasofoxifene,4.0
2688,G03XC04,ormeloxifene,4.0
2689,G03XC05,ospemifene,4.0
2690,G03XX,Other sex hormones and modulators of the genital system,3.0
2691,G03XX01,prasterone,4.0
2692,G04,UROLOGICALS,1.0
2693,G04B,UROLOGICALS,2.0
2694,G04BA,Acidifiers,3.0
2695,G04BA01,ammonium chloride,4.0
2696,G04BA03,calcium chloride,4.0
2697,G04BC,Urinary concrement solvents,3.0
2698,G04BD,Drugs for urinary frequency and incontinence,3.0
2699,G04BD01,emepronium,4.0
2700,G04BD02,flavoxate,4.0
2701,G04BD03,meladrazine,4.0
2702,G04BD04,oxybutynin,4.0
2703,G04BD05,terodiline,4.0
2704,G04BD06,propiverine,4.0
2705,G04BD07,tolterodine,4.0
2706,G04BD08,solifenacin,4.0
2707,G04BD09,trospium,4.0
2708,G04BD10,darifenacin,4.0
2709,G04BD11,fesoterodine,4.0
2710,G04BD12,mirabegron,4.0
2711,G04BD13,desfesoterodine,4.0
2712,G04BE,Drugs used in erectile dysfunction,3.0
2713,G04BE01,alprostadil,4.0
2714,G04BE02,papaverine,4.0
2715,G04BE03,sildenafil,4.0
2716,G04BE04,yohimbine,4.0
2717,G04BE06,moxisylyte,4.0
2718,G04BE07,apomorphine,4.0
2719,G04BE08,tadalafil,4.0
2720,G04BE09,vardenafil,4.0
2721,G04BE10,avanafil,4.0
2722,G04BE11,udenafil,4.0
2723,G04BE30,combinations,4.0
2724,G04BE52,"papaverine, combinations",4.0
2725,G04BX,Other urologicals,3.0
2726,G04BX01,magnesium hydroxide,4.0
2727,G04BX03,acetohydroxamic acid,4.0
2728,G04BX06,phenazopyridine,4.0
2729,G04BX10,succinimide,4.0
2730,G04BX11,collagen,4.0
2731,G04BX12,phenyl salicylate,4.0
2732,G04BX13,dimethyl sulfoxide,4.0
2733,G04BX14,dapoxetine,4.0
2734,G04BX15,pentosan polysulfate sodium,4.0
2735,G04BX16,tiopronin,4.0
2736,G04C,DRUGS USED IN BENIGN PROSTATIC HYPERTROPHY,2.0
2737,G04CA,Alpha-adrenoreceptor antagonists,3.0
2738,G04CA01,alfuzosin,4.0
2739,G04CA02,tamsulosin,4.0
2740,G04CA03,terazosin,4.0
2741,G04CA04,silodosin,4.0
2742,G04CA51,alfuzosin and finasteride,4.0
2743,G04CA52,tamsulosin and dutasteride,4.0
2744,G04CA53,tamsulosin and solifenacin,4.0
2745,G04CA54,tamsulosin and tadalafil,4.0
2746,G04CB,Testosterone-5-alpha reductase inhibitors,3.0
2747,G04CB01,finasteride,4.0
2748,G04CB02,dutasteride,4.0
2749,G04CX,Other drugs used in benign prostatic hypertrophy,3.0
2750,G04CX01,Prunus africanae cortex,4.0
2751,G04CX02,Sabalis serrulatae fructus,4.0
2752,G04CX03,mepartricin,4.0
2753,G04CX04,fexapotide,4.0
2754,H,"SYSTEMIC HORMONAL PREPARATIONS, EXCL. SEX HORMONES AND INSULINS",0.0
2755,H01,PITUITARY AND HYPOTHALAMIC HORMONES AND ANALOGUES,1.0
2756,H01A,ANTERIOR PITUITARY LOBE HORMONES AND ANALOGUES,2.0
2757,H01AA,ACTH,3.0
2758,H01AA01,corticotropin,4.0
2759,H01AA02,tetracosactide,4.0
2760,H01AB,Thyrotropin,3.0
2761,H01AB01,thyrotropin alfa,4.0
2762,H01AC,Somatropin and somatropin agonists,3.0
2763,H01AC01,somatropin,4.0
2764,H01AC02,somatrem,4.0
2765,H01AC03,mecasermin,4.0
2766,H01AC04,sermorelin,4.0
2767,H01AC05,mecasermin rinfabate,4.0
2768,H01AC06,tesamorelin,4.0
2769,H01AC07,somapacitan,4.0
2770,H01AX,Other anterior pituitary lobe hormones and analogues,3.0
2771,H01AX01,pegvisomant,4.0
2772,H01B,POSTERIOR PITUITARY LOBE HORMONES,2.0
2773,H01BA,Vasopressin and analogues,3.0
2774,H01BA01,vasopressin (argipressin),4.0
2775,H01BA02,desmopressin,4.0
2776,H01BA03,lypressin,4.0
2777,H01BA04,terlipressin,4.0
2778,H01BA05,ornipressin,4.0
2779,H01BB,Oxytocin and analogues,3.0
2780,H01BB01,demoxytocin,4.0
2781,H01BB02,oxytocin,4.0
2782,H01BB03,carbetocin,4.0
2783,H01C,HYPOTHALAMIC HORMONES,2.0
2784,H01CA,Gonadotropin-releasing hormones,3.0
2785,H01CA01,gonadorelin,4.0
2786,H01CA02,nafarelin,4.0
2787,H01CB,Somatostatin and analogues,3.0
2788,H01CB01,somatostatin,4.0
2789,H01CB02,octreotide,4.0
2790,H01CB03,lanreotide,4.0
2791,H01CB04,vapreotide,4.0
2792,H01CB05,pasireotide,4.0
2793,H01CC,Anti-gonadotropin-releasing hormones,3.0
2794,H01CC01,ganirelix,4.0
2795,H01CC02,cetrorelix,4.0
2796,H01CC03,elagolix,4.0
2797,H01CC54,"relugolix, estradiol and norethisterone",4.0
2798,H02,CORTICOSTEROIDS FOR SYSTEMIC USE,1.0
2799,H02A,"CORTICOSTEROIDS FOR SYSTEMIC USE, PLAIN",2.0
2800,H02AA,Mineralocorticoids,3.0
2801,H02AA01,aldosterone,4.0
2802,H02AA02,fludrocortisone,4.0
2803,H02AA03,desoxycortone,4.0
2804,H02AB,Glucocorticoids,3.0
2805,H02AB01,betamethasone,4.0
2806,H02AB02,dexamethasone,4.0
2807,H02AB03,fluocortolone,4.0
2808,H02AB04,methylprednisolone,4.0
2809,H02AB05,paramethasone,4.0
2810,H02AB06,prednisolone,4.0
2811,H02AB07,prednisone,4.0
2812,H02AB08,triamcinolone,4.0
2813,H02AB09,hydrocortisone,4.0
2814,H02AB10,cortisone,4.0
2815,H02AB11,prednylidene,4.0
2816,H02AB12,rimexolone,4.0
2817,H02AB13,deflazacort,4.0
2818,H02AB14,cloprednol,4.0
2819,H02AB15,meprednisone,4.0
2820,H02AB17,cortivazol,4.0
2821,H02B,"CORTICOSTEROIDS FOR SYSTEMIC USE, COMBINATIONS",2.0
2822,H02BX,"Corticosteroids for systemic use, combinations",3.0
